idx,type,value
134525,GPE,日本
134526,GPE,東京
134527,DATE,10月份
134528,ORG,台灣醫學系
134529,ORG,台灣醫學系
134530,GPE,美國
134531,CARDINAL,二三
134532,ORG,醫學系
134533,ORDINAL,第34
134534,NORP,台灣人
134535,CARDINAL,2236-2271
134536,GPE,Loyola
134537,ORG,雪梨大學
134538,GPE,義大利
134539,ORG,聖約翰
134540,PERSON,B161
134541,GPE,日本
134542,GPE,台灣
134543,WORK_OF_ART,諾貝爾醫學獎
134544,GPE,台灣
134545,GPE,台灣
134546,CARDINAL,兩
134547,GPE,台灣
134548,ORG,醫學系
134549,NORP,英國人
134550,GPE,義大利
134551,GPE,立陶宛
134552,DATE,文藝復興
134553,GPE,義大利
134554,PERSON,B165 
134555,CARDINAL,一
134556,CARDINAL,八
134557,PERCENT,99.5%
134558,NORP,美國人
134559,GPE,澳洲
134560,DATE,6個月
134561,DATE,一週內
134562,DATE,2020年第三學期2020/6/24-2020/8/14
134563,GPE,台北
134564,DATE,2020年
134565,ORG,成均館
134566,DATE,今天
134567,GPE,水原
134568,GPE,韓國
134569,MONEY,300萬元
134570,DATE,一週
134571,DATE,四個月以上
134572,DATE,二個學期
134573,QUANTITY,2寸
134574,LANGUAGE,韓語
134575,ORG,韓國法務部
134576,DATE,寒假
134577,CARDINAL,兩
134578,ORDINAL,第三
134579,CARDINAL,1
134580,ORG,成均館大學
134581,MONEY,一萬美元
134582,DATE,30天
134583,DATE,明年
134584,GPE,台灣
134585,DATE,90日
134586,GPE,台北
134587,DATE,6個月以上
134588,ORG,代表部
134589,CARDINAL,二
134590,DATE,2020
134591,MONEY,200萬元
134592,MONEY,200/160萬韓元
134593,CARDINAL,300
134594,DATE,2019年第六學期2020/1/6-2020/2/26
134595,GPE,韓國
134596,MONEY,70萬韓元
134597,DATE,6個月以上
134598,MONEY,35萬韓元
134599,MONEY,"60,000韓元"
134600,MONEY,"41,000韓元"
134601,CARDINAL,三個
134602,CARDINAL,320萬
134603,GPE,韓國
134604,GPE,首爾
134605,DATE,2020年5月30日
134606,DATE,2020年
134607,DATE,去年
134608,ORG,聖約翰科技大學
134609,GPE,台灣
134610,ORG,台灣醫學系
134611,GPE,台
134612,GPE,台
134613,CARDINAL,95
134614,GPE,立陶宛
134615,CARDINAL,100
134616,GPE,Perth
134617,DATE,一整年
134618,CARDINAL,99.5
134619,DATE,今天
134620,GPE,台灣
134621,ORG,台灣醫學院
134622,GPE,義大利
134623,DATE,今天
134624,GPE,義大利
134625,PRODUCT,B15
134626,GPE,台灣
134627,LOC,歐洲
134628,GPE,台灣
134629,CARDINAL,74.75
134630,DATE,開學日
134631,DATE,下週
134632,DATE,2019年10月
134633,ORG,雪梨大學
134634,DATE,前幾天
134635,PERSON,雪雪梨梨
134636,GPE,立陶宛
134637,DATE,十年
134638,ORG,台灣醫學系
134639,GPE,美國
134640,CARDINAL,29
134641,PRODUCT,B163
134642,GPE,美國
134643,DATE,10/23
134644,DATE,暑假
134645,DATE,明年
134646,CARDINAL,29
134647,GPE,台灣
134648,GPE,台灣
134649,GPE,美國
134650,LANGUAGE,中文
134651,NORP,亞洲
134652,ORG,教育部
134653,NORP,亞裔
134654,NORP,台灣人
134655,CARDINAL,兩
134656,GPE,雪梨
134657,GPE,台灣
134658,PERSON,陽明醫
134659,GPE,澳洲
134660,GPE,台灣
134661,GPE,澳洲
134662,GPE,南翔
134663,GPE,上海
134664,ORDINAL,第一
134665,GPE,上海
134666,GPE,上海
134667,DATE,10天
134668,GPE,上海
134669,GPE,大陸
134670,GPE,中國
134671,CARDINAL,一
134672,DATE,前幾個月
134673,ORG,台大
134674,GPE,大陸
134675,GPE,澳洲
134676,GPE,台灣
134677,GPE,台灣
134678,ORG,醫學系
134679,PERSON,B182 
134680,NORP,澳洲
134681,GPE,台灣
134682,GPE,台灣
134683,NORP,大陸人
134684,GPE,大陸
134685,GPE,台灣
134686,CARDINAL,三
134687,NORP,香港
134688,NORP,台灣
134689,DATE,今天
134690,NORP,大陸人
134691,GPE,大陸
134692,GPE,大陸
134693,GPE,大陸
134694,NORP,台灣人
134695,GPE,澳洲
134696,DATE,這學期
134697,PERCENT,35%
134698,GPE,台灣
134699,PRODUCT,B55 
134700,CARDINAL,10
134701,ORG,同濟
134702,WORK_OF_ART,B31 TA
134703,DATE,今天
134704,LANGUAGE,英文
134705,NORP,美國
134706,ORDINAL,第一
134707,GPE,上海
134708,GPE,美國
134709,DATE,這學期
134710,CARDINAL,59
134711,DATE,上學期
134712,DATE,下學期
134713,CARDINAL,64
134714,GPE,lols
134715,DATE,學期
134716,CARDINAL,31
134717,CARDINAL,19
134718,GPE,台灣
134719,GPE,台灣
134720,GPE,台灣
134721,GPE,台灣
134722,PERSON,北榮
134723,ORDINAL,第一
134724,PERSON,B8 
134725,ORG,台大
134726,GPE,大安區
134727,ORG,外交部
134728,GPE,澳洲
134729,GPE,台灣
134730,MONEY,15000台幣
134731,PERSON,台台
134732,ORG,土木系
134733,NORP,美國人
134734,DATE,一年
134735,CARDINAL,94
134736,DATE,前幾天
134737,PERSON,雪梨仔
134738,ORG,台大
134739,PERCENT,50%
134740,PRODUCT,B187
134741,ORG,土木系
134742,CARDINAL,80
134743,LANGUAGE,英文
134744,PERCENT,95%
134745,PERCENT,50%
134746,LANGUAGE,英語
134747,ORG,雷恩商學院
134748,CARDINAL,一
134749,GPE,法國
134750,DATE,今年
134751,DATE,五六月
134752,GPE,紐約
134753,NORP,亞洲
134754,NORP,美國人
134755,LANGUAGE,英文
134756,DATE,前一週
134757,ORG,雪梨台灣同學會
134758,TIME,一小時
134759,GPE,紐約
134760,GPE,波士頓
134761,CARDINAL,三萬
134762,ORG,日航
134763,GPE,紐約
134764,ORG,國泰
134765,FAC,波士頓機場
134766,GPE,波士頓
134767,NORP,亞洲人
134768,DATE,上學期
134769,CARDINAL,一
134770,DATE,下學期
134771,GPE,法國
134772,PERSON,take easy
134773,TIME,5分鐘
134774,PERSON,B11   
134775,PERSON,卓卓
134776,GPE,台灣
134777,CARDINAL,一
134778,DATE,今天
134779,DATE,七月
134780,ORDINAL,第二
134781,DATE,三個月
134782,DATE,七月
134783,DATE,九月中
134784,DATE,幾個星期
134785,CARDINAL,一
134786,ORDINAL,第二
134787,DATE,四月
134788,DATE,今天
134789,ORDINAL,第一
134790,MONEY,50美金
134791,DATE,幾個月
134792,TIME,2000個小時
134793,GPE,美國
134794,TIME,昨天中午
134795,DATE,今年七月
134796,CARDINAL,兩
134797,GPE,中國
134798,GPE,南京
134799,LANGUAGE,英文
134800,DATE,兩個月之後
134801,CARDINAL,24
134802,ORG,B1 
134803,PERSON,B2 
134804,GPE,美國
134805,ORG,F1
134806,DATE,一個多月
134807,DATE,兩個月前
134808,PRODUCT,B9 
134809,NORP,華人
134810,TIME,兩分鐘
134811,DATE,四年
134812,ORG,google
134813,NORP,亞洲人
134814,ORDINAL,第一
134815,NORP,亞洲人
134816,GPE,美
134817,GPE,中國
134818,PERSON,B72 
134819,PERCENT,100%
134820,NORP,澳洲
134821,NORP,華人
134822,NORP,華裔
134823,GPE,留美
134824,NORP,亞洲人
134825,NORP,亞洲人
134826,GPE,台北
134827,ORG,雪大
134828,CARDINAL,兩
134829,DATE,11月初
134830,CARDINAL,兩
134831,DATE,7月
134832,DATE,10月
134833,GPE,台灣
134834,GPE,泰國
134835,LANGUAGE,英文
134836,NORP,亞洲人
134837,CARDINAL,三
134838,GPE,日本
134839,GPE,日本
134840,PERSON,B2 
134841,LANGUAGE,中文
134842,GPE,溫哥華
134843,CARDINAL,兩
134844,NORP,日本
134845,GPE,日本
134846,NORP,日本
134847,DATE,上半年
134848,PERCENT,10%
134849,PERCENT,7%
134850,NORP,台灣
134851,GPE,泰國
134852,GPE,泰國
134853,PERSON,B93
134854,PERSON,B96 
134855,CARDINAL,一
134856,CARDINAL,三
134857,PERSON,蔡英文
134858,DATE,明年
134859,ORG,墨爾本大學
134860,NORP,亞洲人
134861,LANGUAGE,中文
134862,LANGUAGE,中文
134863,CARDINAL,2000
134864,DATE,夏天
134865,PERSON,蔡英文
134866,CARDINAL,三
134867,PERSON,B119 
134868,PRODUCT,QQ
134869,NORP,泰國人
134870,NORP,華人
134871,PERSON,阿所
134872,LANGUAGE,英文字
134873,NORP,美國人
134874,PERSON,哈哈哈
134875,PERSON,rate my professor
134876,NORP,台灣
134877,NORP,台灣
134878,ORG,Dartmouth 
134879,NORP,韓國人
134880,LANGUAGE,中文
134881,LANGUAGE,英文
134882,ORG,社大
134883,CARDINAL,三
134884,PERSON,B103
134885,GPE,美國
134886,GPE,美國
134887,NORP,澳洲人
134888,LANGUAGE,法文
134889,PERSON,B5 Monash
134890,PERSON,B20 
134891,GPE,昆州
134892,NORP,中國人
134893,PERSON,B9 
134894,PERSON,B24 
134895,GPE,昆州
134896,NORP,中國人
134897,NORP,中國人
134898,ORDINAL,第一
134899,LANGUAGE,中文
134900,GPE,昆州
134901,NORP,中國人
134902,GPE,Queensland
134903,GPE,波士頓
134904,ORG,國泰
134905,ORG,日航
134906,GPE,紐約
134907,PRODUCT,Word
134908,PERCENT,38%
134909,PERSON,new south wales
134910,WORK_OF_ART,B149
134911,PERSON,B103
134912,CARDINAL,一
134913,PERSON,B18 
134914,GPE,紐約😂
134915,PRODUCT,B2 
134916,DATE,7 8 個月前
134917,DATE,10月
134918,DATE,一年
134919,DATE,前一年的12月
134920,TIME,10分鐘
134921,FAC,JR環狀線
134922,GPE,大阪
134923,GPE,大阪
134924,FAC,阪神電鐵
134925,GPE,紐約
134926,LOC,東北
134927,NORP,美國人
134928,NORP,韓裔
134929,PERCENT,70％
134930,GPE,加拿大
134931,NORP,台灣人
134932,GPE,奧克蘭
134933,PRODUCT,B159
134934,CARDINAL,20萬
134935,GPE,美國
134936,GPE,美國
134937,CARDINAL,84.5
134938,CARDINAL,四
134939,NORP,華人
134940,GPE,美國
134941,CARDINAL,四
134942,NORP,美商
134943,ORDINAL,第一
134944,GPE,美國
134945,GPE,美國
134946,PERCENT,30-40%
134947,DATE,2-3年
134948,ORG,MSF
134949,ORG,MSF
134950,DATE,四年
134951,DATE,明天
134952,DATE,一個月
134953,GPE,日本
134954,DATE,一個月
134955,GPE,大阪
134956,DATE,春天
134957,DATE,開學日四月
134958,CARDINAL,一
134959,CARDINAL,兩
134960,GPE,Master of Teaching 
134961,ORG,墨爾本大學
134962,GPE,米蘭
134963,ORG,Domus Academy
134964,PERSON,Lisa
134965,DATE,11月16日
134966,GPE,米蘭
134967,DATE,星期六
134968,GPE,臺北市
134969,PERSON,林容Lisa
134970,GPE,義大利
134971,GPE,米蘭
134972,CARDINAL,9
134973,NORP,義大利
134974,ORG,臺北市立圖書館總館留學資料中心
134975,ORG,UKL 國際企業有限公司
134976,CARDINAL,六
134977,LOC,臺北市大安區建國南路2段125號
134978,DATE,11月16日
134979,ORG,義大利米蘭多慕斯設計學院
134980,ORG,義大利米蘭時裝設計學系
134981,TIME,下午2時
134982,GPE,愛德華王子島
134983,NORP,澳洲
134984,GPE,台灣
134985,PERSON,B164
134986,GPE,法國
134987,ORG,B1 
134988,PRODUCT,B169
134989,PERSON,B170
134990,NORP,亞洲人
134991,PERSON,B173
134992,PERSON,B50 
134993,FAC,護航仔
134994,NORP,台灣人
134995,PRODUCT,B179
134996,CARDINAL,一
134997,CARDINAL,兩
134998,GPE,allston
134999,NORP,中國
135000,ORG,MIT
135001,ORG,台女
135002,NORP,美國人
135003,NORP,美國
135004,DATE,今天
135005,CARDINAL,兩
135006,CARDINAL,1.2
135007,ORG,史丹佛大學
135008,ORG,中央
135009,DATE,上學期
135010,ORG,中央
135011,DATE,上學期
135012,GPE,台灣
135013,GPE,法國
135014,PRODUCT,QQ
135015,ORG,清華
135016,DATE,今天
135017,GPE,美國
135018,ORG,B2 文學部
135019,ORG,山東大學
135020,LOC,東洋
135021,ORG,東洋大學
135022,NORP,中國人
135023,PERSON,B4 
135024,GPE,無錫
135025,GPE,台灣
135026,ORG,哈佛
135027,ORG,台清交
135028,GPE,無錫
135029,CARDINAL,百萬
135030,ORG,北大
135031,ORG,中央
135032,ORG,北京大學
135033,GPE,無錫
135034,ORG,北大
135035,ORG,中央
135036,ORG,清華
135037,DATE,半年
135038,LANGUAGE,英文
135039,GPE,法國
135040,LANGUAGE,法文
135041,CARDINAL,三
135042,CARDINAL,101萬
135043,LANGUAGE,法文
135044,LANGUAGE,英文
135045,ORG,墨大
135046,NORP,華人
135047,GPE,澳門
135048,GPE,澳門
135049,GPE,澳門
135050,GPE,澳門
135051,CARDINAL,6000
135052,DATE,第一年
135053,DATE,兩個月
135054,CARDINAL,一
135055,DATE,星期一
135056,GPE,澳門
135057,MONEY,6000
135058,GPE,拱北
135059,TIME,一個小時
135060,CARDINAL,二
135061,DATE,八月或九月
135062,DATE,前幾年
135063,DATE,2018年
135064,LANGUAGE,中文
135065,LANGUAGE,中文
135066,GPE,法國
135067,GPE,里爾
135068,LANGUAGE,法文
135069,PERCENT,9%
135070,LANGUAGE,華語
135071,CARDINAL,兩
135072,CARDINAL,二
135073,CARDINAL,250
135074,CARDINAL,兩
135075,DATE,109學年度
135076,ORG,教育部
135077,LANGUAGE,法文
135078,GPE,法國
135079,DATE,今年
135080,ORG,文藻五專
135081,LANGUAGE,法文
135082,LANGUAGE,中文
135083,CARDINAL,五
135084,LANGUAGE,法文
135085,GPE,法國
135086,GPE,巴黎
135087,LANGUAGE,法文
135088,DATE,三週
135089,CARDINAL,兩
135090,LANGUAGE,中文
135091,CARDINAL,三
135092,CARDINAL,一
135093,GPE,里爾
135094,GPE,台灣
135095,CARDINAL,兩
135096,ORG,法文系
135097,LANGUAGE,中文
135098,LANGUAGE,中文
135099,DATE,三個月
135100,PERCENT,8%
135101,LANGUAGE,華語
135102,DATE,幾個月
135103,CARDINAL,700-800
135104,CARDINAL,二
135105,LANGUAGE,華語
135106,CARDINAL,一
135107,LANGUAGE,中文
135108,LANGUAGE,中文
135109,CARDINAL,977.51
135110,TIME,五小時
135111,GPE,法國
135112,CARDINAL,兩
135113,LANGUAGE,法語
135114,DATE,2015年
135115,CARDINAL,三
135116,DATE,今年五月
135117,MONEY,台幣2w7
135118,LANGUAGE,法文
135119,TIME,12小時
135120,ORG,台北法國文化協會
135121,GPE,法國
135122,ORG,教育部
135123,DATE,107學年
135124,CARDINAL,三
135125,LANGUAGE,中文
135126,DATE,七月後
135127,DATE,2019年2月
135128,ORG,文藻
135129,DATE,三週
135130,TIME,105小時
135131,LANGUAGE,中文
135132,ORG,華研所
135133,ORG,教育部
135134,ORDINAL,第二
135135,CARDINAL,一
135136,CARDINAL,三
135137,DATE,兩個禮拜
135138,DATE,六月
135139,ORG,德文科
135140,CARDINAL,五
135141,DATE,五月初
135142,CARDINAL,"17,000"
135143,LANGUAGE,法文
135144,CARDINAL,兩
135145,DATE,七月
135146,GPE,日本
135147,CARDINAL,一
135148,DATE,2個月
135149,GPE,澳門
135150,PERSON,B7 
135151,DATE,星期一
135152,ORG,交協
135153,CARDINAL,五顏六色
135154,ORG,名古屋大學
135155,GPE,日本
135156,TIME,2000小時
135157,CARDINAL,一
135158,CARDINAL,2X
135159,CARDINAL,12
135160,CARDINAL,一
135161,DATE,一個禮拜
135162,NORP,中國人
135163,CARDINAL,五顏六色
135164,NORP,中國
135165,LANGUAGE,英日文
135166,CARDINAL,40
135167,NORP,中國人
135168,PRODUCT,B15
135169,CARDINAL,2000-5000左右
135170,DATE,三年
135171,PRODUCT,B12
135172,DATE,前一天
135173,NORP,哈哈
135174,NORP,澳洲人
135175,PERSON,B37 
135176,DATE,這個學期
135177,LANGUAGE,中文字
135178,GPE,台灣
135179,GPE,美國
135180,GPE,奧克蘭
135181,GPE,昆士蘭
135182,ORDINAL,第一
135183,DATE,十幾年
135184,ORG,Pomona 
135185,ORG,大華
135186,LOC,亞洲
135187,TIME,一大早
135188,TIME,中午
135189,TIME,一大早
135190,LANGUAGE,中文
135191,GPE,台灣
135192,GPE,美國
135193,GPE,台灣
135194,DATE,兩年
135195,CARDINAL,一
135196,GPE,台灣
135197,GPE,台灣
135198,GPE,台灣
135199,ORG,共產黨
135200,GPE,中國
135201,GPE,溫哥華
135202,GPE,中國
135203,NORP,中國
135204,GPE,溫哥華
135205,GPE,中國
135206,GPE,溫哥華
135207,GPE,台灣
135208,DATE,十年
135209,GPE,中國
135210,GPE,台灣
135211,NORP,中國人
135212,GPE,溫哥華
135213,GPE,中國
135214,GPE,中國
135215,GPE,台灣
135216,ORG,中國共產黨
135217,GPE,台灣
135218,GPE,台灣
135219,GPE,中國
135220,GPE,中國
135221,TIME,12小時
135222,GPE,台灣
135223,NORP,中國人
135224,DATE,今天
135225,NORP,中國
135226,GPE,台灣
135227,NORP,中國人
135228,NORP,中國人
135229,GPE,台灣
135230,GPE,中國
135231,NORP,中國
135232,GPE,中國
135233,ORDINAL,第一
135234,NORP,中國
135235,GPE,台灣
135236,GPE,台灣
135237,GPE,台灣
135238,GPE,台灣
135239,GPE,台灣
135240,NORP,韓式
135241,GPE,日本
135242,PERSON,歐巴
135243,GPE,日本
135244,GPE,韓國
135245,NORP,韓國
135246,GPE,韓國
135247,GPE,韓國
135248,GPE,韓國
135249,LANGUAGE,韓文
135250,PERSON,歐巴
135251,PERCENT,80%
135252,NORP,韓國
135253,LANGUAGE,日文
135254,GPE,韓國
135255,GPE,韓國
135256,NORP,韓國人
135257,GPE,韓國
135258,GPE,韓國
135259,CARDINAL,一半
135260,NORP,韓國人
135261,MONEY,台幣30元
135262,MONEY,約30元台幣
135263,GPE,日本
135264,NORP,韓國
135265,NORP,韓國
135266,NORP,韓國
135267,MONEY,100元日幣
135268,DATE,一年
135269,LANGUAGE,韓文
135270,GPE,日本
135271,GPE,韓國
135272,GPE,台灣
135273,NORP,韓式
135274,NORP,韓國
135275,LANGUAGE,日文
135276,DATE,一年
135277,LANGUAGE,日本語
135278,PERSON,韓文
135279,GPE,韓國
135280,LANGUAGE,日文
135281,WORK_OF_ART,諾貝爾奬
135282,LANGUAGE,日文
135283,DATE,一個月
135284,CARDINAL,一
135285,GPE,越南
135286,GPE,台灣
135287,LANGUAGE,日本語
135288,LANGUAGE,日語
135289,NORP,日本
135290,TIME,下午6:30
135291,DATE,一個月
135292,LANGUAGE,日本語
135293,LANGUAGE,日本語
135294,CARDINAL,三
135295,ORG,嵐山文教
135296,CARDINAL,六
135297,ORG,嵐山文教
135298,ORG,大阪國際教育學院
135299,LANGUAGE,日本語
135300,GPE,日
135301,NORP,日籍
135302,MONEY,一千元
135303,LOC,嵐山
135304,LOC,歐洲
135305,CARDINAL,一
135306,PERSON,B2 
135307,PERSON,B2 
135308,GPE,越南
135309,LANGUAGE,英文
135310,MONEY,572台
135311,MONEY,845台幣
135312,CARDINAL,一
135313,TIME,48小時
135314,TIME,140小時
135315,ORG,英國Top25研究所
135316,ORG,Top25商學院
135317,CARDINAL,三
135318,DATE,今年
135319,ORG,中央
135320,PRODUCT,B208
135321,ORG,中央仔
135322,GPE,哇恭
135323,ORG,Ummmm
135324,CARDINAL,500萬
135325,ORG,B1 
135326,ORDINAL,第一
135327,DATE,這個學期
135328,DATE,十幾年
135329,DATE,下學期
135330,DATE,一學期
135331,DATE,去年
135332,DATE,2次暑假
135333,DATE,四個月
135334,ORG, LSE
135335,ORG,WBS
135336,ORDINAL,第一次
135337,PERSON,B21 
135338,ORG,UQ foundation school
135339,CARDINAL,一大半
135340,ORDINAL,第一
135341,MONEY,三四百萬
135342,GPE,臺灣
135343,CARDINAL,一
135344,GPE,臺灣
135345,GPE,臺灣
135346,CARDINAL,一
135347,GPE,臺灣
135348,ORG,UQ
135349,GPE,澳洲
135350,CARDINAL,50
135351,CARDINAL,150
135352,LANGUAGE,英文
135353,LANGUAGE,英文
135354,ORG,Stem
135355,GPE,英
135356,GPE,美
135357,LANGUAGE,英文
135358,GPE,澳洲
135359,GPE,台
135360,GPE,美
135361,NORP,中國人
135362,GPE,英
135363,PERSON,G8
135364,ORG,B4 
135365,GPE,澳洲
135366,DATE,一個月
135367,GPE,日本
135368,GPE,台灣
135369,CARDINAL,327
135370,CARDINAL,320
135371,DATE,兩個月
135372,GPE,紐約
135373,DATE,明年
135374,CARDINAL,2021
135375,NORP,英美
135376,DATE,2020
135377,CARDINAL,一
135378,NORP,大陸人
135379,LOC,亞洲
135380,NORP,澳洲人
135381,NORP,中國人
135382,DATE,四年
135383,DATE,兩三週
135384,PERSON,B6 
135385,DATE,三年
135386,DATE,兩年
135387,GPE,德國
135388,PERSON,B19
135389,DATE,去年
135390,TIME,晚上11點
135391,TIME,八到晚六 
135392,DATE,明年
135393,ORG,安徽大學
135394,PERSON,B23 
135395,CARDINAL,25
135396,DATE,上學期
135397,ORG,西文系
135398,CARDINAL,一
135399,DATE,一個月
135400,TIME,15分鐘
135401,ORG,家樂福
135402,GPE,台灣
135403,CARDINAL,2
135404,GPE,安徽
135405,DATE,幾月
135406,DATE,兩週
135407,DATE,第三週
135408,PERSON,B6 
135409,DATE,第三個禮拜
135410,GPE,台灣
135411,DATE,六月底
135412,DATE,前幾個禮拜
135413,CARDINAL,2400
135414,DATE,第二天
135415,CARDINAL,306
135416,CARDINAL,306
135417,DATE,夏天
135418,GPE,澳洲
135419,GPE,澳洲
135420,GPE,英國
135421,LANGUAGE,英語系
135422,GPE,台灣
135423,CARDINAL,之一
135424,GPE,台灣
135425,GPE,澳洲
135426,GPE,澳洲
135427,GPE,澳洲
135428,TIME,20小時
135429,LOC,歐
135430,GPE,美
135431,TIME,八小時
135432,TIME,20小時
135433,GPE,布里斯班
135434,GPE,美國
135435,TIME,八小時
135436,DATE,這幾天
135437,LANGUAGE,德文
135438,CARDINAL,16
135439,LANGUAGE,英文
135440,CARDINAL,二
135441,CARDINAL,五
135442,CARDINAL,6.5
135443,GPE,中國
135444,CARDINAL,500
135445,PERSON,B10 
135446,ORG,治安警察局
135447,ORG,數學系
135448,GPE,澳門
135449,NORP,中國人
135450,GPE,台灣
135451,LANGUAGE,英語
135452,GPE,澳洲
135453,GPE,台灣
135454,DATE,2014年
135455,MONEY,5000
135456,PRODUCT,B10
135457,GPE,昆州
135458,DATE,一周
135459,GPE,澳洲
135460,NORP,美國
135461,GPE,宅家里
135462,DATE,明年二月
135463,ORG,UQ
135464,CARDINAL,三
135465,DATE,今年12月
135466,NORP,亞洲人
135467,ORG,陽明
135468,ORG,陽明交通
135469,DATE,后周末
135470,CARDINAL,1500
135471,NORP,台灣人
135472,NORP,美團
135473,MONEY,五千
135474,ORG,中銀
135475,GPE,北京
135476,PRODUCT,B20
135477,GPE,倫敦
135478,CARDINAL,12
135479,GPE,倫敦
135480,DATE,上星期
135481,LANGUAGE,英文
135482,DATE,三年前
135483,CARDINAL,一次
135484,CARDINAL,8
135485,PERSON,東吳
135486,GPE,澳洲
135487,CARDINAL,之一
135488,LANGUAGE,英文
135489,GPE,英
135490,ORG,B7 
135491,DATE,一年
135492,ORG,foundation
135493,PRODUCT,UQ
135494,PERSON,清北復交浙
135495,CARDINAL,2000
135496,DATE,兩年
135497,GPE,澳門
135498,GPE,澳門
135499,DATE,幾年
135500,GPE,台灣
135501,DATE,四年
135502,NORP,澳洲
135503,DATE,兩年
135504,ORG,法律系
135505,NORP,台灣人
135506,GPE,台灣
135507,NORP,中國印度人
135508,PERSON,東吳法
135509,PERSON,東吳法
135510,NORP,澳洲
135511,DATE,一年
135512,LANGUAGE,英文
135513,ORDINAL,第二
135514,GPE,澳門
135515,NORP,高雄人
135516,GPE,澳門
135517,ORG,國立大學
135518,GPE,布里斯本
135519,DATE,今年暑假
135520,GPE,RN
135521,ORG,QUT
135522,DATE,明年
135523,CARDINAL,五
135524,GPE,澳洲
135525,CARDINAL,一
135526,CARDINAL,一
135527,DATE,去年
135528,CARDINAL,300
135529,DATE,一年
135530,DATE,明天
135531,LOC,西岸
135532,GPE,紐約
135533,LOC,東岸
135534,GPE,美
135535,CARDINAL,兩
135536,GPE,英
135537,CARDINAL,一
135538,LANGUAGE,中文
135539,LANGUAGE,英文
135540,CARDINAL,一
135541,ORG,義塾大學
135542,CARDINAL,兩
135543,GPE,日本
135544,ORDINAL,第一
135545,CARDINAL,一
135546,CARDINAL,兩三百萬
135547,DATE,一年
